,Time,Motor,Brake,Distance,Safety,Door,Resv-1,Resv-2,Resv-3,Kurtosis,SAD,Var,Mean,FFT-Motor Freq,FFT-Motor Mag,E,P2P,Skewness,MAD,FFT-Resv1 Freq,CF,IF,FFT-Resv1 Mag,SF,FFT-Resv2 Freq,FFT-Resv2 Mag
955,2024-04-03 15:19:52:750,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
956,2024-04-03 15:19:52:800,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
957,2024-04-03 15:19:52:850,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
958,2024-04-03 15:19:52:900,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
959,2024-04-03 15:19:52:950,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
960,2024-04-03 15:19:53:000,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,10351.0,683.0,1953.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
961,2024-04-03 15:19:53:050,11731.0,897.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
962,2024-04-03 15:19:53:100,11731.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
963,2024-04-03 15:19:53:150,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
964,2024-04-03 15:19:53:200,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
965,2024-04-03 15:19:53:250,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
966,2024-04-03 15:19:53:300,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
967,2024-04-03 15:19:53:350,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
968,2024-04-03 15:19:53:400,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
969,2024-04-03 15:19:53:450,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
970,2024-04-03 15:19:53:500,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
971,2024-04-03 15:19:53:550,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
972,2024-04-03 15:19:53:600,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
973,2024-04-03 15:19:53:650,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
974,2024-04-03 15:19:53:700,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
975,2024-04-03 15:19:53:750,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
976,2024-04-03 15:19:53:800,11730.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
977,2024-04-03 15:19:53:850,11730.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
978,2024-04-03 15:19:53:900,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
979,2024-04-03 15:19:53:950,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
980,2024-04-03 15:19:54:000,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,2246.0,683.0,32128.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
981,2024-04-03 15:19:54:050,11731.0,903.0,0.0,1.0,1.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
982,2024-04-03 15:19:54:100,11731.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
983,2024-04-03 15:19:54:150,11731.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
984,2024-04-03 15:19:54:200,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
985,2024-04-03 15:19:54:250,11730.0,903.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
986,2024-04-03 15:19:54:300,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
987,2024-04-03 15:19:54:350,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
988,2024-04-03 15:19:54:400,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
989,2024-04-03 15:19:54:450,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
990,2024-04-03 15:19:54:500,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
991,2024-04-03 15:19:54:550,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
992,2024-04-03 15:19:54:600,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
993,2024-04-03 15:19:54:650,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
994,2024-04-03 15:19:54:700,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
995,2024-04-03 15:19:54:750,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
996,2024-04-03 15:19:54:800,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
997,2024-04-03 15:19:54:850,11730.0,900.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
998,2024-04-03 15:19:54:900,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
999,2024-04-03 15:19:54:950,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1000,2024-04-03 15:19:55:000,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,34667.0,683.0,2050.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1464.0,10014.0,0.0,97.0,10014.0
1001,2024-04-03 15:19:55:050,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1002,2024-04-03 15:19:55:100,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1003,2024-04-03 15:19:55:150,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1004,2024-04-03 15:19:55:200,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1005,2024-04-03 15:19:55:250,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1006,2024-04-03 15:19:55:300,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1007,2024-04-03 15:19:55:350,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1008,2024-04-03 15:19:55:400,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1009,2024-04-03 15:19:55:450,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1010,2024-04-03 15:19:55:500,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1011,2024-04-03 15:19:55:550,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1012,2024-04-03 15:19:55:600,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1013,2024-04-03 15:19:55:650,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1014,2024-04-03 15:19:55:700,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1015,2024-04-03 15:19:55:750,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1016,2024-04-03 15:19:55:800,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1017,2024-04-03 15:19:55:850,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1018,2024-04-03 15:19:55:900,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1019,2024-04-03 15:19:55:950,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1020,2024-04-03 15:19:56:000,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,3320.0,683.0,29394.0,1562.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1562.0,10014.0,0.0,97.0,10014.0
1021,2024-04-03 15:19:56:050,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1022,2024-04-03 15:19:56:100,11730.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1023,2024-04-03 15:19:56:150,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1024,2024-04-03 15:19:56:200,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1025,2024-04-03 15:19:56:250,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1026,2024-04-03 15:19:56:300,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1027,2024-04-03 15:19:56:350,11731.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1028,2024-04-03 15:19:56:400,11731.0,903.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1029,2024-04-03 15:19:56:450,11731.0,903.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1030,2024-04-03 15:19:56:500,11731.0,903.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1031,2024-04-03 15:19:56:550,11731.0,903.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1032,2024-04-03 15:19:56:600,11731.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1033,2024-04-03 15:19:56:650,11731.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1034,2024-04-03 15:19:56:700,11731.0,901.0,0.0,1.0,5.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1035,2024-04-03 15:19:56:750,11731.0,901.0,0.0,1.0,5.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1036,2024-04-03 15:19:56:800,11731.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1037,2024-04-03 15:19:56:850,11731.0,901.0,0.0,1.0,5.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1038,2024-04-03 15:19:56:900,11731.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1039,2024-04-03 15:19:56:950,11731.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1040,2024-04-03 15:19:57:000,11731.0,899.0,0.0,1.0,5.0,11750.0,11743.0,1.0,34082.0,683.0,25097.0,1660.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,,1269.0,10014.0,0.0,97.0,10014.0
1041,2024-04-03 15:19:57:050,11731.0,899.0,0.0,1.0,4.0,11750.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1042,2024-04-03 15:19:57:100,11731.0,899.0,0.0,1.0,4.0,11750.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1043,2024-04-03 15:19:57:150,11731.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1044,2024-04-03 15:19:57:200,11731.0,898.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1045,2024-04-03 15:19:57:250,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1046,2024-04-03 15:19:57:300,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1047,2024-04-03 15:19:57:350,11731.0,898.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1048,2024-04-03 15:19:57:400,11731.0,898.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1049,2024-04-03 15:19:57:450,11731.0,897.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1050,2024-04-03 15:19:57:500,11731.0,897.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
1051,2024-04-03 15:19:57:550,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1052,2024-04-03 15:19:57:600,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1053,2024-04-03 15:19:57:650,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1054,2024-04-03 15:19:57:700,11730.0,896.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1055,2024-04-03 15:19:57:750,11730.0,896.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1056,2024-04-03 15:19:57:800,11730.0,897.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1057,2024-04-03 15:19:57:850,11730.0,897.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1058,2024-04-03 15:19:57:900,11730.0,897.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1059,2024-04-03 15:19:57:950,11730.0,898.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1060,2024-04-03 15:19:58:000,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,2246.0,683.0,3125.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
1061,2024-04-03 15:19:58:050,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1062,2024-04-03 15:19:58:100,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1063,2024-04-03 15:19:58:150,11730.0,899.0,0.0,1.0,3.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1064,2024-04-03 15:19:58:200,11730.0,900.0,0.0,1.0,3.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
1065,2024-04-03 15:19:58:250,11730.0,900.0,0.0,1.0,2.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
1066,2024-04-03 15:19:58:300,11730.0,901.0,0.0,1.0,3.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
1067,2024-04-03 15:19:58:350,11730.0,901.0,0.0,1.0,2.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1068,2024-04-03 15:19:58:400,11730.0,902.0,0.0,1.0,2.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1069,2024-04-03 15:19:58:450,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1070,2024-04-03 15:19:58:500,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1071,2024-04-03 15:19:58:550,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1072,2024-04-03 15:19:58:600,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1073,2024-04-03 15:19:58:650,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1074,2024-04-03 15:19:58:700,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1075,2024-04-03 15:19:58:750,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1076,2024-04-03 15:19:58:800,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1077,2024-04-03 15:19:58:850,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1078,2024-04-03 15:19:58:900,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1079,2024-04-03 15:19:58:950,11730.0,901.0,0.0,1.0,6.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1080,2024-04-03 15:19:59:000,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,44433.0,683.0,10253.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
1081,2024-04-03 15:19:59:050,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1082,2024-04-03 15:19:59:100,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1083,2024-04-03 15:19:59:150,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1084,2024-04-03 15:19:59:200,11730.0,899.0,0.0,1.0,5.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1085,2024-04-03 15:19:59:250,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1086,2024-04-03 15:19:59:300,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1087,2024-04-03 15:19:59:350,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1088,2024-04-03 15:19:59:400,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1089,2024-04-03 15:19:59:450,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1090,2024-04-03 15:19:59:500,11730.0,898.0,0.0,1.0,1.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1091,2024-04-03 15:19:59:550,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1092,2024-04-03 15:19:59:600,11730.0,897.0,0.0,1.0,2.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1093,2024-04-03 15:19:59:650,11730.0,896.0,0.0,1.0,3.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1094,2024-04-03 15:19:59:700,11730.0,896.0,0.0,1.0,3.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1095,2024-04-03 15:19:59:750,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1096,2024-04-03 15:19:59:800,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1097,2024-04-03 15:19:59:850,11730.0,896.0,0.0,1.0,4.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
1098,2024-04-03 15:19:59:900,11730.0,896.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1099,2024-04-03 15:19:59:950,11730.0,896.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1100,2024-04-03 15:20:00:000,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,2050.0,683.0,49121.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10013.0,0.0,97.0,10013.0
1101,2024-04-03 15:20:00:050,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1102,2024-04-03 15:20:00:100,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1103,2024-04-03 15:20:00:150,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1104,2024-04-03 15:20:00:200,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1105,2024-04-03 15:20:00:250,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1106,2024-04-03 15:20:00:300,11730.0,899.0,0.0,1.0,3.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1107,2024-04-03 15:20:00:350,11730.0,899.0,0.0,1.0,3.0,11748.0,11741.0,1.0,,,,,,,,,,,,,,,,,
1108,2024-04-03 15:20:00:400,11730.0,898.0,0.0,1.0,14.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1109,2024-04-03 15:20:00:450,11730.0,900.0,0.0,1.0,3.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1110,2024-04-03 15:20:00:500,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1111,2024-04-03 15:20:00:550,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1112,2024-04-03 15:20:00:600,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1113,2024-04-03 15:20:00:650,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1114,2024-04-03 15:20:00:700,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1115,2024-04-03 15:20:00:750,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1116,2024-04-03 15:20:00:800,11730.0,,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1117,2024-04-03 15:20:00:850,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1118,2024-04-03 15:20:00:900,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1119,2024-04-03 15:20:00:950,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1120,2024-04-03 15:20:01:000,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,37402.0,683.0,4199.0,1562.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
1121,2024-04-03 15:20:01:050,11731.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1122,2024-04-03 15:20:01:100,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1123,2024-04-03 15:20:01:150,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1124,2024-04-03 15:20:01:200,11730.0,,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1125,2024-04-03 15:20:01:250,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1126,2024-04-03 15:20:01:300,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1127,2024-04-03 15:20:01:350,11730.0,900.0,0.0,1.0,5.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1128,2024-04-03 15:20:01:400,11730.0,896.0,0.0,1.0,22.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1129,2024-04-03 15:20:01:450,11730.0,899.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1130,2024-04-03 15:20:01:500,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1131,2024-04-03 15:20:01:550,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1132,2024-04-03 15:20:01:600,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1133,2024-04-03 15:20:01:650,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1134,2024-04-03 15:20:01:700,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1135,2024-04-03 15:20:01:750,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1136,2024-04-03 15:20:01:800,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1137,2024-04-03 15:20:01:850,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1138,2024-04-03 15:20:01:900,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1139,2024-04-03 15:20:01:950,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1140,2024-04-03 15:20:02:000,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,24023.0,683.0,2441.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
1141,2024-04-03 15:20:02:050,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1142,2024-04-03 15:20:02:100,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1143,2024-04-03 15:20:02:150,11730.0,897.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1144,2024-04-03 15:20:02:200,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
